latitude,longitude,mag,magType
30.3447,94.8731,5.0,1
25.05,123.841,4.6,1
31.8069,83.7746,4.4,1
24.9048,94.6999,4.3,1
28.2976,104.8979,4.5,1
23.604,121.5731,4.4,1
21.5508,121.1662,4.6,1
30.4795,131.1893,4.5,1
28.8566,130.879,4.4,1
26.8262,92.5371,4.4,1
26.8595,126.4586,4.9,2
34.2031,78.0505,4.3,1
45.4654,95.9016,4.5,1
28.028,127.8695,4.2,1
47.3407,116.1973,4.2,1
27.0398,96.3025,4.6,1
32.6222,96.4049,4.1,1
23.9853,120.9951,4.1,1
27.5394,129.9607,4.6,1
42.8241,87.6672,4.8,1
35.6868,94.5784,4.8,1
26.7446,129.6099,4.4,1
26.8179,126.417,4.5,1
41.6366,81.1837,4.0,1
25.093,123.2684,4.5,1
30.8104,130.4111,4.9,1
42.0808,84.5052,5.1,1
26.5453,98.3488,4.1,1
51.4199,91.8033,5.0,1
28.3132,100.7915,4.6,1
26.7796,126.5399,4.5,1
34.4478,99.0712,4.1,1
33.0038,73.5064,3.3,1
32.1968,105.0197,4.5,1
51.3785,100.3006,4.5,1
33.0186,92.6928,4.3,1
24.4242,93.5687,4.5,1
38.1607,74.058,4.0,1
37.5821,134.7105,4.0,1
36.0763,129.2983,4.7,2
27.0511,126.5516,4.2,1
25.9304,128.6689,4.5,1
26.7921,126.3696,4.8,1
38.6691,73.647,4.3,1
29.4033,102.3732,4.6,1
32.4809,89.6565,4.2,1
18.3661,120.8834,4.6,1
38.911,74.7458,4.3,1
26.5038,128.7569,4.9,1
24.9545,122.6732,4.4,1
30.412,94.8613,5.0,1
24.6792,122.2861,4.7,1
24.2326,122.1399,4.6,1
29.3448,81.1922,4.7,1
28.4178,105.0093,4.6,1
41.4374,83.7236,4.0,1
23.0468,121.081,4.5,1
24.2557,125.2259,4.4,1
25.1767,99.5735,4.0,1
43.604,82.9695,4.6,1
29.4486,128.5836,4.5,1
44.8896,81.1185,4.3,1
21.823,121.2789,4.3,1
36.8868,118.1967,4.3,1
23.3836,94.5477,4.4,1
26.2567,125.7216,4.0,1
21.0519,99.8985,4.3,3
41.7351,81.3834,4.4,1
22.7767,94.6,4.2,1
26.8114,126.533,4.6,1
25.6566,130.1038,4.4,1
23.6551,94.0597,3.8,1
36.1271,80.1517,4.4,1
22.7741,94.0827,4.4,1
27.8952,100.6915,4.6,1
29.5645,130.0573,4.0,1
33.0351,86.8848,4.6,1
22.0415,120.4323,4.5,1
24.9475,123.0301,4.5,1
25.6641,126.4008,4.1,1
35.9009,77.8306,4.4,1
22.6766,120.8768,4.1,3
26.7173,126.5426,5.5,2
32.5602,76.3615,4.5,1
24.4036,123.5749,4.7,1
24.155,94.3136,4.5,1
20.8627,104.624,4.9,3
23.7217,122.494,4.1,1
18.1189,121.1114,4.3,1
32.0902,105.339,4.5,1
24.9049,122.5931,4.1,1
26.8501,126.5133,4.6,1
29.6678,104.8251,4.3,1
34.5309,96.7357,4.2,1
52.7,100.5853,4.3,1
33.3266,130.8069,3.8,4
51.3168,100.4052,4.3,1
45.8842,79.2061,4.4,1
30.7809,131.7693,4.3,1
35.5858,99.0266,4.9,2
18.3623,96.1394,5.1,2
28.9582,87.6528,4.1,1
24.0739,121.7386,5.7,2
37.3987,102.7871,4.3,1
25.777,95.0062,4.2,1
24.085,125.3337,4.5,1
31.7644,91.1874,4.9,1
22.4445,94.2123,4.5,1
24.8435,124.7815,4.6,1
35.5062,89.4991,4.5,1
23.0936,121.4314,4.6,1
35.8865,77.8078,4.5,1
37.7998,101.4619,4.5,1
48.9824,104.3029,4.4,1
39.4526,73.1223,4.5,1
23.41,92.0138,4.9,1
29.2465,130.6917,4.5,1
50.0091,88.8549,4.4,1
39.6189,73.5952,4.4,1
22.9456,121.4223,4.6,1
30.386,94.7527,4.8,1
26.0762,129.4306,4.2,1
30.1537,131.1755,4.7,1
31.4794,101.9821,4.4,1
19.9145,95.4886,4.6,1
32.7084,131.9951,4.7,1
25.8208,100.0915,4.3,1
25.0857,95.0671,4.5,1
23.5884,95.1868,4.5,1
51.2504,87.8765,4.1,1
18.3199,96.0561,4.3,1
24.5236,93.8824,4.5,1
31.6054,93.5107,4.3,1
35.5596,74.8138,4.4,1
34.1472,135.1647,4.4,1
41.731,82.6714,4.3,1
26.6827,129.6017,5.7,2
27.5074,129.5492,5.6,2
23.2119,121.3816,4.0,1
28.76,128.7132,4.5,1
25.6158,96.657,4.3,1
31.5079,84.831,4.5,1
23.8203,121.7521,4.3,1
26.4184,125.9021,4.9,1
18.1151,120.0428,4.8,1
33.1438,86.8637,6.3,2
17.6337,120.9064,4.5,1
22.0375,120.2437,5.0,2
26.7769,126.612,5.1,2
28.1667,104.8484,4.2,1
24.3305,126.3321,4.7,1
23.9312,93.0128,3.6,1
21.8573,95.8778,4.8,3
41.9458,78.5404,4.6,1
26.6232,96.133,4.4,1
23.0196,121.2632,5.0,1
23.593,94.5857,4.1,1
28.1785,127.6282,4.5,1
34.0313,77.9427,4.1,1
19.7263,90.8861,4.9,1
21.6057,121.3193,4.3,1
24.8891,123.0319,4.3,1
32.6931,130.6038,4.4,1
23.2582,121.5423,4.2,1
50.6836,87.0676,4.0,1
26.9382,126.4808,4.4,1
41.6232,81.0451,4.8,1
33.1265,98.9089,5.4,2
24.8116,121.9707,4.4,1
26.7792,126.4001,4.2,1
42.8627,78.7119,4.5,1
22.4535,95.9084,4.8,1
24.3071,122.9171,4.3,3
28.6672,128.4026,4.3,1
40.6169,79.2674,4.3,1
24.6414,121.8277,4.3,3
20.5027,121.3942,4.5,1
38.9211,92.619,5.4,1
27.2697,103.9353,4.0,1
23.6901,121.588,4.6,1
22.8572,121.3843,4.6,1
23.9579,121.7285,4.8,1
24.7818,122.0243,6.1,2
29.5219,104.5491,4.7,1
23.9032,122.6358,4.2,1
25.8362,96.7751,4.5,1
24.9352,121.9372,4.2,1
23.8598,121.6334,4.3,3
26.8185,126.3833,4.4,1
34.6132,99.0816,4.5,1
24.2901,122.9341,5.0,3
25.5776,124.7112,4.2,1
18.3787,121.0467,4.5,1
30.1983,130.9092,4.3,1
22.2389,100.9995,3.4,4
23.5894,121.5798,4.7,3
24.9674,122.5954,4.2,1
23.9134,122.4519,4.3,1
34.5192,99.048,4.9,1
38.0465,74.4981,4.1,1
32.9218,104.6285,4.3,1
32.3391,105.192,4.8,1
24.3098,122.4669,5.4,2
24.7643,122.2545,4.1,1
19.5821,101.261,4.4,1
28.7101,128.4736,4.4,1
24.6079,122.7747,4.9,1
34.1959,90.7802,4.4,1
51.1515,90.0381,4.3,1
44.2377,83.6351,4.7,1
31.8528,130.7914,4.5,1
37.3503,135.1177,4.3,1
20.4647,121.887,4.2,1
24.6904,122.7047,4.1,1
22.2686,120.1755,4.5,1
26.8576,126.4872,4.1,1
19.282,121.2228,4.7,1
47.6033,86.586,4.5,1
24.9912,99.2531,4.3,1
23.916,122.5277,4.3,1
32.2161,89.5179,4.3,1
39.5672,73.3878,4.2,1
21.0204,85.0848,3.9,1
27.8336,128.9825,4.5,1
44.6546,81.508,5.0,1
23.4944,126.0344,4.2,1
24.7215,122.4194,4.5,1
24.1787,121.7321,5.0,2
28.0869,84.4371,4.4,1
19.7529,121.3159,4.7,1
26.658,127.805,4.6,1
31.1987,130.6371,4.5,1
23.1845,121.5111,4.5,1
29.6417,101.7166,4.5,1
22.7803,121.3981,4.5,1
27.5625,130.1042,4.6,1
23.292,106.7131,4.6,1
29.9803,80.3548,4.0,1
26.7844,126.4875,4.7,1
24.883,128.2313,5.1,2
38.0692,73.0921,4.6,1
25.0095,127.0806,4.5,1
50.3569,90.7918,4.7,1
29.9324,105.0388,4.4,1
35.7041,77.8313,4.1,1
23.182,120.5965,4.2,1
24.2456,122.2004,4.9,1
24.8441,122.5946,4.1,1
43.7001,86.1364,4.4,1
29.5295,104.9309,5.0,2
24.1196,121.6837,4.3,3
20.5189,93.4447,4.9,2
33.759,86.9172,4.1,1
28.1488,104.2307,4.2,1
26.7999,127.0855,4.4,1
51.4874,100.5165,5.4,1
31.0452,103.4517,4.1,1
33.2057,86.8606,4.3,1
24.8107,98.681,4.3,1
24.2173,122.2544,5.2,2
29.0928,76.9296,4.5,1
38.9098,95.5261,5.3,2
27.8724,127.7906,4.1,1
26.9307,126.3124,4.5,1
25.8263,125.3485,4.7,1
18.4286,96.1265,4.6,1
30.2437,131.0728,4.2,1
19.1979,121.2397,4.4,1
29.3949,102.3001,4.6,1
20.9738,97.8148,4.7,1
20.9516,120.9856,4.5,1
31.7711,131.2924,4.8,1
27.7242,126.9958,4.2,1
22.4641,121.3181,4.6,3
17.5951,120.8901,4.5,1
27.9643,100.8872,4.6,1
24.1454,123.6824,4.6,1
22.9768,121.396,3.9,1
30.3544,94.742,4.9,1
26.789,126.7018,4.6,1
34.4243,101.7533,4.2,1
28.048,128.0653,4.6,1
26.4868,129.4496,4.7,1
43.8744,86.5553,4.6,1
25.6706,123.998,5.9,2
24.996,126.4079,4.1,1
17.5644,120.6512,4.1,1
30.4079,87.62,5.8,2
25.1554,127.0627,4.5,1
28.4087,104.7354,4.3,1
24.7827,122.3105,5.8,2
35.6142,74.9006,4.1,1
23.0395,121.3466,4.5,1
45.4,81.303,4.0,1
33.3086,95.0293,4.6,1
23.2613,95.957,4.2,1
47.2433,130.6015,4.2,1
44.7086,109.3821,4.8,1
29.1944,105.365,5.4,2
23.9876,122.3434,4.9,1
27.2535,128.8721,4.6,1
26.3089,129.6042,4.9,2
30.404,94.7716,4.5,1
21.2794,122.0125,4.7,2
26.2283,129.453,4.5,1
28.2639,130.0506,4.3,1
38.5461,73.4392,4.2,1
25.0627,127.0586,4.3,1
31.1177,131.3745,4.9,1
28.7052,87.2852,4.7,1
42.0577,81.1813,5.0,1
45.6406,92.8583,4.5,1
34.9229,91.0351,4.4,1
30.4684,86.7946,5.0,1
38.4004,75.2518,4.2,1
23.9532,122.3437,4.9,1
30.2688,131.579,4.6,1
24.7982,122.4624,4.3,1
23.9012,121.6706,4.2,3
20.7648,121.8107,4.1,3
35.9335,77.9888,4.3,1
23.5804,122.1578,4.3,1
32.7286,76.3907,4.2,1
26.1277,129.5329,4.4,1
28.4658,104.9271,4.9,1
25.8236,100.0176,5.0,1
21.3757,98.0041,4.4,3
26.203,105.4713,4.6,1
41.4478,77.4532,4.6,1
23.549,121.382,4.2,3
23.0649,94.5122,4.7,1
28.7268,77.3516,3.7,1
22.9851,120.7653,4.0,3
18.4254,120.4992,4.5,1
29.2376,130.5301,5.0,2
27.6244,127.8595,4.5,1
24.3186,93.5079,4.6,1
26.0908,125.5148,4.3,1
32.3559,101.7873,4.2,1
23.9823,122.5575,5.0,2
24.8147,123.1394,4.5,1
24.7732,91.7364,4.5,1
34.26,78.2819,4.5,1
24.8989,123.292,5.0,1
26.1305,99.4459,4.3,1
26.8729,128.1405,4.8,1
25.1059,123.475,4.8,1
20.7069,121.6745,4.9,1
19.8314,96.1403,4.7,1
23.2048,121.4418,4.3,1
19.1302,121.1619,4.7,2
30.3972,94.8221,4.9,1
26.6472,129.6097,4.6,1
23.7599,123.3857,4.7,1
33.6179,81.9599,4.3,1
20.1368,121.3312,4.9,1
26.7875,126.2837,4.6,1
28.6268,99.2729,4.1,1
44.341,79.2948,4.3,1
23.5722,126.3859,4.0,1
26.767,128.6032,4.5,1
37.8337,101.5694,4.3,1
41.7161,81.1539,5.1,1
31.1322,130.2526,4.4,1
23.9304,122.428,4.0,1
40.1295,79.364,4.5,1
18.4505,96.1686,5.2,1
24.4391,122.7847,4.4,1
31.7925,131.6569,4.4,1
27.1633,103.265,4.3,1
23.0172,121.6943,4.2,3
24.0196,93.858,5.0,1
33.0514,130.4705,4.7,1
26.5105,126.6663,4.5,1
35.907,77.7506,4.9,2
22.3699,101.6708,5.7,2
26.1291,90.5453,4.3,1
23.9813,122.2835,5.3,2
32.0551,78.7955,4.7,1
32.207,105.1569,4.6,1
27.0437,127.8829,5.0,2
50.3661,90.5088,4.1,1
23.7813,121.531,3.0,4
18.3849,96.151,5.1,1
26.6776,92.3948,4.5,1
27.1302,100.2948,4.6,1
22.4143,121.4183,4.9,1
38.324,113.7514,4.7,1
25.5916,122.5445,4.1,1
21.5181,94.3974,4.9,1
24.8856,122.5647,4.6,1
20.6448,94.4032,4.3,1
32.6162,130.6042,4.5,1
32.9399,86.6267,4.8,1
26.7366,129.4978,5.1,1
28.1073,104.6708,4.1,1
24.539,122.0538,4.9,2
29.8864,130.6254,4.8,1
24.3127,122.9825,4.8,1
30.3194,87.3792,4.0,1
25.2188,127.0495,4.5,1
40.1697,111.842,4.5,1
24.9938,128.1703,4.5,1
26.1519,128.2261,4.3,1
39.8353,77.1084,6.0,2
21.9759,120.3109,5.3,2
29.1554,130.5473,4.7,2
29.9725,131.1367,4.9,1
21.4612,121.1221,4.5,1
21.5827,121.2574,4.1,1
20.754,122.0083,5.7,2
30.3951,102.9582,5.8,2
34.6823,80.1396,4.3,1
18.6186,92.8565,4.7,1
26.1438,129.4841,4.8,1
26.4225,129.2547,5.1,2
23.5913,92.4156,4.1,1
26.9035,126.4784,4.3,1
31.9037,92.8722,4.6,1
29.1793,130.466,4.5,1
37.9196,78.1123,4.3,1
28.0164,127.9896,4.1,1
31.7865,104.2948,4.7,1
26.6318,129.6883,4.7,1
24.326,95.0289,4.3,1
23.0643,121.2835,4.1,3
28.3685,103.6929,4.4,1
23.0723,121.205,4.1,3
39.6252,77.3011,4.7,1
38.4613,97.3425,5.6,2
39.2286,74.5027,4.3,1
20.7621,121.9684,4.5,1
46.0771,93.9502,4.2,1
27.901,85.8004,4.3,1
35.661,75.0961,4.2,1
41.5979,131.393,4.3,1
23.8243,123.6157,4.2,1
21.3776,103.3743,4.3,1
28.2322,103.6297,4.6,1
21.5037,120.4993,4.2,1
26.4085,92.7724,4.5,1
20.3567,122.0841,4.6,1
30.6642,131.3943,4.6,1
28.9807,95.7207,4.9,1
43.8558,86.4475,4.2,1
25.856,128.388,4.5,1
22.972,121.4041,4.7,1
28.772,103.4305,4.4,1
27.147,128.9968,4.4,1
23.4403,118.5674,4.3,1
26.7844,126.4384,4.1,1
22.9,121.1959,4.4,1
24.9248,122.6802,4.1,1
27.2464,87.7715,4.4,1
23.4644,121.4969,4.3,1
23.557,125.3745,4.3,1
25.4181,125.0474,4.6,1
28.2082,104.873,4.3,1
28.7191,76.6286,4.1,1
38.2201,74.1185,4.5,1
51.5251,100.4228,4.4,1
19.5682,121.7298,4.5,1
38.2935,75.6288,4.1,1
23.8933,121.6511,4.4,3
24.0494,123.5906,4.5,1
23.0738,121.1683,4.2,3
32.9804,76.181,4.9,1
23.2823,102.5608,4.1,1
51.5112,100.4071,4.1,1
30.3288,87.661,4.7,1
32.2082,91.8806,4.8,1
37.1614,89.2743,4.4,1
32.521,76.6552,4.5,1
24.8849,126.8964,4.7,1
24.9589,123.2183,4.2,1
23.158,125.6567,4.9,1
20.8187,122.0525,4.3,1
43.5857,86.1906,4.4,1
26.8709,126.5237,4.8,1
23.927,93.8741,4.6,1
35.6726,82.4308,4.6,1
19.1042,89.8755,4.9,2
48.3876,101.4364,4.2,1
26.7651,126.4352,4.3,1
19.2874,101.4205,4.6,1
25.8494,128.5125,4.2,1
24.8877,122.5171,4.3,1
34.4804,98.9185,4.4,1
22.6784,94.2561,5.0,1
24.0477,121.75,4.8,3
26.0873,128.6551,4.7,1
23.9739,126.0126,4.4,1
24.0754,126.6773,4.2,1
26.7516,129.7105,4.7,1
23.097,121.334,5.3,2
26.7757,126.6993,4.2,1
23.9436,121.7443,4.6,1
22.2796,100.9456,4.6,1
28.2634,104.7503,4.5,1
51.3101,100.5407,4.3,1
19.1043,121.1539,4.5,1
31.9167,101.2112,4.4,1
26.5258,129.0217,4.1,1
20.3995,121.6323,4.7,1
29.691,80.7419,4.5,1
23.8435,125.3041,4.9,1
25.1197,122.9491,4.2,1
25.2928,125.0026,5.1,2
23.9505,125.9368,4.5,1
29.6177,129.4016,4.1,1
27.0534,89.5665,3.7,1
23.7785,123.4437,4.7,1
40.7878,83.3562,4.5,1
35.2589,88.9719,4.6,1
33.042,73.6132,4.5,1
23.4903,82.446,4.7,1
30.3929,94.6529,3.9,1
24.594,121.8773,4.3,1
28.2845,129.5442,4.6,1
24.741,128.0121,4.5,1
50.2128,90.8189,4.3,1
40.9764,78.7203,4.0,1
32.6554,132.0173,4.1,1
31.7958,131.6429,5.6,2
24.9149,122.5056,4.5,1
30.3255,94.7921,4.4,1
50.2825,90.7995,4.3,1
24.6578,127.769,4.1,1
26.9137,126.5722,4.5,1
41.9153,82.5761,4.4,1
27.445,128.6252,4.9,1
26.0745,129.4209,4.4,1
30.4051,94.862,4.9,1
41.1228,78.4899,4.3,1
21.3009,121.119,4.6,1
27.3245,103.3847,4.4,1
49.4196,106.8771,4.1,1
25.5041,122.4152,4.1,1
28.0386,105.0688,4.2,1
30.3908,87.6229,5.2,1
25.6166,125.0749,5.1,2
22.7371,114.9822,3.8,1
25.0174,123.4055,4.6,1
20.8325,121.9143,4.2,1
17.8014,120.292,4.5,1
27.1405,126.7623,4.0,1
44.4302,92.7117,4.6,1
26.0189,125.7069,4.2,1
24.8887,122.5402,4.5,1
19.9908,121.4162,4.5,1
22.1336,121.6028,4.2,1
26.7662,92.5133,4.2,1
39.7701,118.4256,4.8,1
34.279,134.9012,4.0,1
22.9547,121.2227,5.5,2
24.4363,122.1546,4.1,1
44.3225,87.1566,4.6,1
26.8044,126.3433,5.1,2
26.7059,129.6128,4.6,1
18.9192,121.0931,4.2,1
23.9692,126.3486,4.5,1
24.1944,94.4865,4.5,1
32.2318,131.9441,4.4,1
43.9987,77.8953,3.8,1
25.9603,90.3499,5.3,1
26.5629,126.2869,4.5,1
30.5516,132.0594,4.5,2
24.4715,121.9866,4.5,1
33.1509,75.7219,4.2,1
34.974,133.0558,4.5,1
23.9365,122.6476,4.3,1
31.8534,131.5447,4.2,1
28.2544,84.3876,4.5,1
22.5842,93.3372,4.3,1
29.8059,131.0743,4.3,1
23.925,121.6399,4.3,3
21.0956,122.267,4.9,1
44.2022,82.5805,5.2,2
27.0855,89.0981,4.2,1
35.0808,75.4717,4.1,1
29.4344,104.6439,4.5,1
33.195,75.926,4.2,1
27.3277,126.5831,4.2,1
26.8749,129.6997,4.3,1
32.7153,132.0625,4.5,1
26.2926,125.8185,4.3,1
35.3951,89.2934,4.3,1
23.8569,95.6844,4.4,1
37.595,75.7516,4.3,1
23.911,122.6057,4.1,3
35.9392,75.937,4.0,1
27.5457,87.0358,4.5,1
24.8686,125.4203,4.8,1
21.0707,99.9041,4.1,1
23.9095,122.5701,4.1,3
33.5319,89.2661,4.3,1
42.702,78.6417,4.4,1
22.8232,93.5061,6.2,2
26.6974,129.5594,5.4,2
37.6993,92.2723,4.5,1
24.8361,123.4553,4.3,1
19.2642,95.695,4.3,3
26.7738,126.3955,4.5,1
26.2288,95.7216,5.2,2
23.4084,121.5099,5.8,2
24.1311,121.7755,4.7,1
26.9063,126.4943,4.2,1
23.8471,121.5256,4.4,1
30.3141,94.7804,4.4,1
31.145,128.8865,4.9,1
20.5889,120.7377,4.8,3
24.0431,121.5803,4.5,1
27.0219,126.4725,4.4,1
47.7884,85.6855,4.7,1
36.0905,104.0101,4.5,1
27.6776,130.1283,4.8,1
23.9505,127.2022,4.2,1
36.8669,75.8543,4.5,1
24.3113,125.284,4.5,1
39.1384,97.4037,5.0,2
20.6248,122.0276,4.1,1
23.0257,94.1073,4.2,1
26.8356,126.5707,4.3,1
24.3817,107.4149,4.3,1
38.8688,74.9011,4.4,1
24.0406,122.4888,6.2,2
26.8237,126.4578,4.8,1
24.6803,122.2762,4.3,1
25.3472,125.4443,4.4,1
23.6264,94.7092,4.3,1
24.7977,94.315,4.0,1
21.6473,121.8442,5.0,2
38.5293,99.0858,4.2,1
38.1266,73.1869,4.7,1
24.3171,93.8462,4.0,1
36.2333,83.9973,4.4,1
21.5612,121.9326,5.4,2
47.0211,116.3059,4.8,1
38.4434,135.1589,4.0,1
44.7688,97.0897,4.5,1
28.8094,87.6854,4.1,1
43.2428,87.671,5.3,1
22.3932,121.5041,4.1,1
31.9246,92.9151,5.7,2
22.3439,101.684,4.5,1
21.6694,122.0027,4.5,3
28.4594,105.0555,4.2,1
22.3648,121.4979,4.4,1
24.7265,127.6942,4.2,1
40.9365,73.7305,4.6,1
40.7644,78.8217,4.6,1
24.637,95.1196,4.6,1
50.8274,93.9953,4.4,1
20.0284,121.2103,4.8,1
18.2882,120.8284,4.3,1
23.6544,121.4725,5.9,2
23.8459,121.6452,4.2,1
39.6906,95.3591,4.1,1
30.3366,94.7909,4.9,1
34.611,98.4539,4.6,1
26.7944,126.4482,5.0,1
27.694,86.111,4.5,1
27.6468,86.3425,4.5,1
35.7563,99.0616,4.2,1
24.8695,94.1024,4.8,1
40.1689,83.2474,4.5,1
24.8711,123.4271,4.0,1
28.1862,129.4834,4.4,1
46.8204,98.9818,4.6,1
22.9856,121.3364,5.2,1
23.8585,94.4873,4.7,1
34.7242,73.2047,5.0,1
28.7933,130.9095,4.4,1
30.6524,132.7283,4.5,1
23.9222,121.6571,5.1,1
35.0453,133.0453,4.4,1
26.5485,127.739,4.8,1
30.0362,129.9332,4.3,1
28.4168,104.7767,4.3,1
26.8334,126.5084,5.4,2
23.2404,121.5044,4.5,1
26.0784,128.476,5.0,1
23.8937,94.5597,4.2,1
40.2313,76.7564,4.6,1
24.1883,94.4481,4.5,1
24.182,121.7835,4.6,1
24.0437,122.2556,4.4,1
19.7835,122.4345,4.5,1
26.6278,129.6264,4.2,1
49.3357,82.1192,4.5,1
32.9435,86.6104,4.3,1
23.965,88.4834,4.0,1
23.3176,121.4887,4.5,1
35.7873,78.3493,5.0,2
24.8977,124.9415,4.4,1
22.7764,121.3079,4.3,1
24.1379,124.337,4.2,1
24.7034,122.2968,4.4,1
19.2359,121.1033,4.5,1
22.7481,93.4162,4.6,1
35.6023,75.0229,4.4,1
24.109,124.0401,4.4,1
43.1071,76.841,3.8,1
34.5942,96.5238,4.7,1
32.3251,103.9714,4.3,1
51.204,100.2673,4.4,1
30.408,96.9096,4.5,1
17.6453,94.317,4.6,1
23.9419,122.8634,4.1,1
41.0568,77.9928,4.4,1
41.3469,82.5527,4.3,1
37.5996,73.0725,4.5,1
35.4265,91.1933,4.3,1
24.1096,121.6933,4.1,3
23.9624,122.4423,3.8,3
39.6249,75.7636,4.3,1
19.4101,121.0201,5.4,2
27.3429,88.3092,4.5,1
26.9314,126.5763,5.0,1
31.8013,131.8869,5.6,2
25.7852,123.6751,4.0,1
25.2277,95.2123,4.1,1
18.7345,120.8764,5.5,2
22.3342,125.1967,4.3,1
32.4682,132.0448,4.5,1
19.0236,121.3363,6.0,2
27.9591,127.9214,4.4,1
32.9589,84.6249,4.0,1
24.6392,121.8778,4.7,3
23.4017,121.5254,4.6,1
30.052,131.0214,5.0,1
40.8689,78.9179,4.2,1
24.8565,123.2064,4.6,1
22.8145,121.6459,4.6,1
35.5735,74.5666,4.5,1
38.0372,73.2259,5.1,2
39.7212,73.9309,4.5,1
28.4923,104.9192,4.7,1
26.3139,128.842,4.5,1
41.1634,83.3211,4.2,1
21.3992,121.6367,4.4,1
39.1983,73.7091,4.6,3
43.7649,87.345,4.6,1
47.7381,123.607,4.3,1
40.0111,76.0181,4.7,1
23.5546,126.5223,4.1,1
27.8961,85.5825,4.3,1
21.9562,121.8723,4.2,1
24.1488,121.7977,4.3,1
32.6753,85.455,4.2,1
22.9342,125.0342,4.8,1
35.7891,79.8617,5.3,1
24.9423,123.3297,5.3,2
29.2388,105.4069,4.4,1
26.8814,126.3976,4.4,1
17.8785,119.4669,4.4,1
23.9639,122.7428,4.1,3
23.9818,121.586,5.1,1
31.8511,103.7118,4.4,1
35.0732,132.5707,4.5,1
26.8151,126.4786,4.4,1
51.5686,100.1912,4.4,1
29.9999,95.07,4.1,1
24.1893,122.4324,4.0,3
51.2918,100.1094,4.2,1
34.5993,73.2217,4.2,1
32.0214,94.7889,4.3,1
21.8043,121.2997,4.2,1
26.8391,126.3884,5.3,2
28.84,130.1525,4.7,1
30.367,94.804,4.4,1
34.3128,81.7049,4.3,1
39.6095,75.7112,5.3,2
27.3464,128.3415,5.1,2
26.4468,125.9199,4.4,1
51.1355,100.2876,4.4,1
22.2416,125.6488,4.2,1
29.1199,105.4779,4.6,1
26.7906,126.4642,5.5,2
22.1387,121.0452,4.1,1
25.9527,124.4964,4.2,1
47.699,82.2789,4.3,1
21.5985,121.1381,4.2,1
24.9411,122.5833,4.3,1
29.21,130.4663,4.9,1
52.3177,97.3813,5.1,1
39.5275,93.4839,4.1,1
23.7738,121.4523,4.5,1
34.0721,83.905,4.1,1
29.8996,99.585,4.2,1
21.8664,121.8136,4.5,1
25.6924,100.0183,5.2,2
19.0444,120.86,4.5,1
38.4231,133.6897,4.0,1
30.3765,94.826,4.8,1
23.9922,121.7557,5.4,2
38.3714,75.3224,4.0,1
51.2279,100.2963,4.8,1
30.0573,131.0625,4.3,1
24.8945,122.5828,4.4,3
24.3925,127.3245,4.4,1
24.5613,97.108,4.3,1
22.6746,94.565,4.5,1
20.2966,120.9662,4.2,1
41.578,81.4514,4.0,1
26.2213,126.0518,5.0,1
26.3556,128.923,4.9,1
31.0376,131.4666,4.7,1
23.2765,101.5399,4.6,1
26.859,127.3006,4.4,1
26.3652,125.8409,4.5,1
26.6835,126.4095,4.5,1
26.6617,129.8195,4.7,1
22.9973,126.2014,4.3,1
37.7439,101.4824,4.8,2
28.5665,130.2554,4.8,1
25.7146,99.9459,4.4,1
29.3324,129.4965,5.2,2
33.187,86.7446,4.5,1
30.9281,131.8165,4.9,1
21.5907,121.006,4.3,1
30.3884,94.8313,4.9,1
33.6729,88.8317,4.2,1
17.6218,123.0623,4.8,1
30.1952,131.232,4.3,1
24.8309,123.1988,4.7,1
31.2038,130.1964,4.3,1
24.3866,122.0372,5.1,2
41.7573,81.1341,4.4,1
18.3719,96.0717,6.0,2
23.3666,121.4677,4.7,3
23.9586,122.464,4.4,1
33.1142,90.5869,4.2,1
19.717,119.5261,4.2,1
26.7549,126.6159,4.9,1
34.0033,89.3233,4.2,1
20.5003,121.1507,4.3,1
38.2016,99.8121,4.5,1
38.7808,90.5058,4.6,1
21.6515,121.0193,4.7,1
21.5505,121.1155,4.4,1
26.914,126.4719,4.2,1
27.065,102.884,4.6,1
35.9287,78.0076,4.3,1
18.3758,120.8234,5.1,2
38.1585,74.324,4.1,1
26.758,126.4379,4.9,2
24.8799,93.3739,4.2,1
22.8653,101.4423,4.5,1
23.9862,121.6676,4.2,1
26.7884,129.7,4.6,1
25.6628,99.9823,4.2,1
23.1846,121.5235,4.2,1
30.1817,131.0326,4.5,1
38.9099,90.9353,4.4,1
32.3249,97.2068,4.0,1
41.6563,89.3186,4.0,1
21.1062,121.8972,4.3,1
26.7322,92.5712,4.6,1
35.9998,77.9099,5.1,2
30.9729,110.3253,4.3,1
35.1941,102.6786,4.6,1
40.6555,109.5798,4.2,1
23.4406,126.2107,4.1,1
19.1301,121.1982,4.1,1
32.4758,83.6076,4.4,1
33.1511,88.8284,4.8,1
24.9324,122.5769,4.1,1
38.7404,73.1143,5.0,1
25.6815,99.9907,5.1,2
51.4084,100.4927,5.3,1
26.8169,126.5017,5.4,2
33.3981,90.0814,4.2,1
35.5592,74.8205,5.2,2
23.854,121.5489,4.5,1
19.8499,121.3855,4.6,1
22.9945,94.531,4.3,1
35.7142,75.3139,4.1,1
27.8635,128.0878,4.4,1
25.0697,123.3253,4.7,1
27.1286,126.3425,4.2,1
37.024,94.6733,4.5,1
50.8224,90.2217,4.0,1
23.007,121.3936,4.0,1
39.587,76.7137,4.6,1
